App,Scene,Object,Filename,Timestamp,Path
1,Scene 1,Bowl,Screenshot_2023-03-29_213156.jpg,2023-03-29 21:31:56,C:\ARLabel\image\Screenshot_2023-03-29_213156.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213200.jpg,2023-03-29 21:32:00,C:\ARLabel\image\Screenshot_2023-03-29_213200.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213206.jpg,2023-03-29 21:32:06,C:\ARLabel\image\Screenshot_2023-03-29_213206.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213210.jpg,2023-03-29 21:32:10,C:\ARLabel\image\Screenshot_2023-03-29_213210.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213213.jpg,2023-03-29 21:32:13,C:\ARLabel\image\Screenshot_2023-03-29_213213.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213218.jpg,2023-03-29 21:32:18,C:\ARLabel\image\Screenshot_2023-03-29_213218.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213222.jpg,2023-03-29 21:32:22,C:\ARLabel\image\Screenshot_2023-03-29_213222.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213225.jpg,2023-03-29 21:32:25,C:\ARLabel\image\Screenshot_2023-03-29_213225.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213254.jpg,2023-03-29 21:32:54,C:\ARLabel\image\Screenshot_2023-03-29_213254.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213258.jpg,2023-03-29 21:32:58,C:\ARLabel\image\Screenshot_2023-03-29_213258.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213300.jpg,2023-03-29 21:33:00,C:\ARLabel\image\Screenshot_2023-03-29_213300.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213305.jpg,2023-03-29 21:33:05,C:\ARLabel\image\Screenshot_2023-03-29_213305.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213308.jpg,2023-03-29 21:33:08,C:\ARLabel\image\Screenshot_2023-03-29_213308.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213310.jpg,2023-03-29 21:33:10,C:\ARLabel\image\Screenshot_2023-03-29_213310.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213317.jpg,2023-03-29 21:33:17,C:\ARLabel\image\Screenshot_2023-03-29_213317.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213320.jpg,2023-03-29 21:33:20,C:\ARLabel\image\Screenshot_2023-03-29_213320.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213322.jpg,2023-03-29 21:33:22,C:\ARLabel\image\Screenshot_2023-03-29_213322.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213326.jpg,2023-03-29 21:33:26,C:\ARLabel\image\Screenshot_2023-03-29_213326.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213339.jpg,2023-03-29 21:33:39,C:\ARLabel\image\Screenshot_2023-03-29_213339.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213342.jpg,2023-03-29 21:33:42,C:\ARLabel\image\Screenshot_2023-03-29_213342.jpg
1,Scene 1,Bowl,Screenshot_2023-03-29_213345.jpg,2023-03-29 21:33:45,C:\ARLabel\image\Screenshot_2023-03-29_213345.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213419.jpg,2023-03-29 21:34:19,C:\ARLabel\image\Screenshot_2023-03-29_213419.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213423.jpg,2023-03-29 21:34:23,C:\ARLabel\image\Screenshot_2023-03-29_213423.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213426.jpg,2023-03-29 21:34:26,C:\ARLabel\image\Screenshot_2023-03-29_213426.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213430.jpg,2023-03-29 21:34:30,C:\ARLabel\image\Screenshot_2023-03-29_213430.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213433.jpg,2023-03-29 21:34:33,C:\ARLabel\image\Screenshot_2023-03-29_213433.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213437.jpg,2023-03-29 21:34:37,C:\ARLabel\image\Screenshot_2023-03-29_213437.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213440.jpg,2023-03-29 21:34:40,C:\ARLabel\image\Screenshot_2023-03-29_213440.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213444.jpg,2023-03-29 21:34:44,C:\ARLabel\image\Screenshot_2023-03-29_213444.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213447.jpg,2023-03-29 21:34:47,C:\ARLabel\image\Screenshot_2023-03-29_213447.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213452.jpg,2023-03-29 21:34:52,C:\ARLabel\image\Screenshot_2023-03-29_213452.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213455.jpg,2023-03-29 21:34:55,C:\ARLabel\image\Screenshot_2023-03-29_213455.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213506.jpg,2023-03-29 21:35:06,C:\ARLabel\image\Screenshot_2023-03-29_213506.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213509.jpg,2023-03-29 21:35:09,C:\ARLabel\image\Screenshot_2023-03-29_213509.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213512.jpg,2023-03-29 21:35:12,C:\ARLabel\image\Screenshot_2023-03-29_213512.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213516.jpg,2023-03-29 21:35:16,C:\ARLabel\image\Screenshot_2023-03-29_213516.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213521.jpg,2023-03-29 21:35:21,C:\ARLabel\image\Screenshot_2023-03-29_213521.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213525.jpg,2023-03-29 21:35:25,C:\ARLabel\image\Screenshot_2023-03-29_213525.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213528.jpg,2023-03-29 21:35:28,C:\ARLabel\image\Screenshot_2023-03-29_213528.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213531.jpg,2023-03-29 21:35:31,C:\ARLabel\image\Screenshot_2023-03-29_213531.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213546.jpg,2023-03-29 21:35:46,C:\ARLabel\image\Screenshot_2023-03-29_213546.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213549.jpg,2023-03-29 21:35:49,C:\ARLabel\image\Screenshot_2023-03-29_213549.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213552.jpg,2023-03-29 21:35:52,C:\ARLabel\image\Screenshot_2023-03-29_213552.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213555.jpg,2023-03-29 21:35:55,C:\ARLabel\image\Screenshot_2023-03-29_213555.jpg
1,Scene 1,White_Bowl,Screenshot_2023-03-29_213558.jpg,2023-03-29 21:35:58,C:\ARLabel\image\Screenshot_2023-03-29_213558.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214447.jpg,2023-03-29 21:44:47,C:\ARLabel\image\Screenshot_2023-03-29_214447.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214450.jpg,2023-03-29 21:44:50,C:\ARLabel\image\Screenshot_2023-03-29_214450.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214453.jpg,2023-03-29 21:44:53,C:\ARLabel\image\Screenshot_2023-03-29_214453.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214457.jpg,2023-03-29 21:44:57,C:\ARLabel\image\Screenshot_2023-03-29_214457.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214503.jpg,2023-03-29 21:45:03,C:\ARLabel\image\Screenshot_2023-03-29_214503.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214505.jpg,2023-03-29 21:45:05,C:\ARLabel\image\Screenshot_2023-03-29_214505.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214508.jpg,2023-03-29 21:45:08,C:\ARLabel\image\Screenshot_2023-03-29_214508.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214510.jpg,2023-03-29 21:45:10,C:\ARLabel\image\Screenshot_2023-03-29_214510.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214513.jpg,2023-03-29 21:45:13,C:\ARLabel\image\Screenshot_2023-03-29_214513.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214519.jpg,2023-03-29 21:45:19,C:\ARLabel\image\Screenshot_2023-03-29_214519.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214521.jpg,2023-03-29 21:45:21,C:\ARLabel\image\Screenshot_2023-03-29_214521.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214524.jpg,2023-03-29 21:45:24,C:\ARLabel\image\Screenshot_2023-03-29_214524.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214528.jpg,2023-03-29 21:45:28,C:\ARLabel\image\Screenshot_2023-03-29_214528.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214608.jpg,2023-03-29 21:46:08,C:\ARLabel\image\Screenshot_2023-03-29_214608.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214611.jpg,2023-03-29 21:46:11,C:\ARLabel\image\Screenshot_2023-03-29_214611.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214631.jpg,2023-03-29 21:46:31,C:\ARLabel\image\Screenshot_2023-03-29_214631.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214634.jpg,2023-03-29 21:46:34,C:\ARLabel\image\Screenshot_2023-03-29_214634.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214637.jpg,2023-03-29 21:46:37,C:\ARLabel\image\Screenshot_2023-03-29_214637.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214643.jpg,2023-03-29 21:46:43,C:\ARLabel\image\Screenshot_2023-03-29_214643.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214647.jpg,2023-03-29 21:46:47,C:\ARLabel\image\Screenshot_2023-03-29_214647.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214649.jpg,2023-03-29 21:46:49,C:\ARLabel\image\Screenshot_2023-03-29_214649.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214652.jpg,2023-03-29 21:46:52,C:\ARLabel\image\Screenshot_2023-03-29_214652.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214657.jpg,2023-03-29 21:46:57,C:\ARLabel\image\Screenshot_2023-03-29_214657.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214700.jpg,2023-03-29 21:47:00,C:\ARLabel\image\Screenshot_2023-03-29_214700.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214705.jpg,2023-03-29 21:47:05,C:\ARLabel\image\Screenshot_2023-03-29_214705.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214709.jpg,2023-03-29 21:47:09,C:\ARLabel\image\Screenshot_2023-03-29_214709.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214721.jpg,2023-03-29 21:47:21,C:\ARLabel\image\Screenshot_2023-03-29_214721.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214724.jpg,2023-03-29 21:47:24,C:\ARLabel\image\Screenshot_2023-03-29_214724.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214727.jpg,2023-03-29 21:47:27,C:\ARLabel\image\Screenshot_2023-03-29_214727.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214730.jpg,2023-03-29 21:47:30,C:\ARLabel\image\Screenshot_2023-03-29_214730.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214734.jpg,2023-03-29 21:47:34,C:\ARLabel\image\Screenshot_2023-03-29_214734.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214741.jpg,2023-03-29 21:47:41,C:\ARLabel\image\Screenshot_2023-03-29_214741.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214743.jpg,2023-03-29 21:47:43,C:\ARLabel\image\Screenshot_2023-03-29_214743.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214745.jpg,2023-03-29 21:47:45,C:\ARLabel\image\Screenshot_2023-03-29_214745.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214748.jpg,2023-03-29 21:47:48,C:\ARLabel\image\Screenshot_2023-03-29_214748.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214751.jpg,2023-03-29 21:47:51,C:\ARLabel\image\Screenshot_2023-03-29_214751.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214757.jpg,2023-03-29 21:47:57,C:\ARLabel\image\Screenshot_2023-03-29_214757.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214802.jpg,2023-03-29 21:48:02,C:\ARLabel\image\Screenshot_2023-03-29_214802.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214804.jpg,2023-03-29 21:48:04,C:\ARLabel\image\Screenshot_2023-03-29_214804.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214806.jpg,2023-03-29 21:48:06,C:\ARLabel\image\Screenshot_2023-03-29_214806.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214808.jpg,2023-03-29 21:48:08,C:\ARLabel\image\Screenshot_2023-03-29_214808.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214811.jpg,2023-03-29 21:48:11,C:\ARLabel\image\Screenshot_2023-03-29_214811.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214824.jpg,2023-03-29 21:48:24,C:\ARLabel\image\Screenshot_2023-03-29_214824.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214827.jpg,2023-03-29 21:48:27,C:\ARLabel\image\Screenshot_2023-03-29_214827.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214830.jpg,2023-03-29 21:48:30,C:\ARLabel\image\Screenshot_2023-03-29_214830.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214833.jpg,2023-03-29 21:48:33,C:\ARLabel\image\Screenshot_2023-03-29_214833.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214839.jpg,2023-03-29 21:48:39,C:\ARLabel\image\Screenshot_2023-03-29_214839.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214844.jpg,2023-03-29 21:48:44,C:\ARLabel\image\Screenshot_2023-03-29_214844.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214847.jpg,2023-03-29 21:48:47,C:\ARLabel\image\Screenshot_2023-03-29_214847.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214850.jpg,2023-03-29 21:48:50,C:\ARLabel\image\Screenshot_2023-03-29_214850.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214856.jpg,2023-03-29 21:48:56,C:\ARLabel\image\Screenshot_2023-03-29_214856.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214859.jpg,2023-03-29 21:48:59,C:\ARLabel\image\Screenshot_2023-03-29_214859.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214902.jpg,2023-03-29 21:49:02,C:\ARLabel\image\Screenshot_2023-03-29_214902.jpg
1,Scene 1,Toaster,Screenshot_2023-03-29_214907.jpg,2023-03-29 21:49:07,C:\ARLabel\image\Screenshot_2023-03-29_214907.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215013.jpg,2023-03-29 21:50:13,C:\ARLabel\image\Screenshot_2023-03-29_215013.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215017.jpg,2023-03-29 21:50:17,C:\ARLabel\image\Screenshot_2023-03-29_215017.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215022.jpg,2023-03-29 21:50:22,C:\ARLabel\image\Screenshot_2023-03-29_215022.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215026.jpg,2023-03-29 21:50:26,C:\ARLabel\image\Screenshot_2023-03-29_215026.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215047.jpg,2023-03-29 21:50:47,C:\ARLabel\image\Screenshot_2023-03-29_215047.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215050.jpg,2023-03-29 21:50:50,C:\ARLabel\image\Screenshot_2023-03-29_215050.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215112.jpg,2023-03-29 21:51:12,C:\ARLabel\image\Screenshot_2023-03-29_215112.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215115.jpg,2023-03-29 21:51:15,C:\ARLabel\image\Screenshot_2023-03-29_215115.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215122.jpg,2023-03-29 21:51:22,C:\ARLabel\image\Screenshot_2023-03-29_215122.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215124.jpg,2023-03-29 21:51:24,C:\ARLabel\image\Screenshot_2023-03-29_215124.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215137.jpg,2023-03-29 21:51:37,C:\ARLabel\image\Screenshot_2023-03-29_215137.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215146.jpg,2023-03-29 21:51:46,C:\ARLabel\image\Screenshot_2023-03-29_215146.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215215.jpg,2023-03-29 21:52:15,C:\ARLabel\image\Screenshot_2023-03-29_215215.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215218.jpg,2023-03-29 21:52:18,C:\ARLabel\image\Screenshot_2023-03-29_215218.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215226.jpg,2023-03-29 21:52:26,C:\ARLabel\image\Screenshot_2023-03-29_215226.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215242.jpg,2023-03-29 21:52:42,C:\ARLabel\image\Screenshot_2023-03-29_215242.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215311.jpg,2023-03-29 21:53:11,C:\ARLabel\image\Screenshot_2023-03-29_215311.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215315.jpg,2023-03-29 21:53:15,C:\ARLabel\image\Screenshot_2023-03-29_215315.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215319.jpg,2023-03-29 21:53:19,C:\ARLabel\image\Screenshot_2023-03-29_215319.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215321.jpg,2023-03-29 21:53:21,C:\ARLabel\image\Screenshot_2023-03-29_215321.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215333.jpg,2023-03-29 21:53:33,C:\ARLabel\image\Screenshot_2023-03-29_215333.jpg
1,Scene 1,Dishwasher,Screenshot_2023-03-29_215336.jpg,2023-03-29 21:53:36,C:\ARLabel\image\Screenshot_2023-03-29_215336.jpg
1,Scene 1,White_Board,Screenshot_2023-03-29_215457.jpg,2023-03-29 21:54:57,C:\ARLabel\image\Screenshot_2023-03-29_215457.jpg
1,Scene 1,White_Board,Screenshot_2023-03-29_215501.jpg,2023-03-29 21:55:01,C:\ARLabel\image\Screenshot_2023-03-29_215501.jpg
1,Scene 1,White_Board,Screenshot_2023-03-29_215504.jpg,2023-03-29 21:55:04,C:\ARLabel\image\Screenshot_2023-03-29_215504.jpg
1,Scene 1,White_Board,Screenshot_2023-03-29_215514.jpg,2023-03-29 21:55:14,C:\ARLabel\image\Screenshot_2023-03-29_215514.jpg
1,Scene 1,White_Board,Screenshot_2023-03-29_215517.jpg,2023-03-29 21:55:17,C:\ARLabel\image\Screenshot_2023-03-29_215517.jpg
1,Scene 1,White_Board,Screenshot_2023-03-29_215522.jpg,2023-03-29 21:55:22,C:\ARLabel\image\Screenshot_2023-03-29_215522.jpg
1,Scene 1,White_Board,Screenshot_2023-03-29_215536.jpg,2023-03-29 21:55:36,C:\ARLabel\image\Screenshot_2023-03-29_215536.jpg
1,Scene 1,White_Board,Screenshot_2023-03-29_215540.jpg,2023-03-29 21:55:40,C:\ARLabel\image\Screenshot_2023-03-29_215540.jpg
